air_temperature [Celsius],baromatic_pressure [hPa],ceiling_fan_energy [kWh],chilled_water_energy [kWh],dry_bulb_temp [Celsius],global_horizontal_solar_radiation [W/m2],illuminance [lux],indoor_co2 [ppm],indoor_relative_humidity [%],lighting_energy [kWh],occupant_count [number],occupant_presence [binary],outdoor_co2 [ppm],outdoor_relative_humidity [%],plug_load_energy [kWh],pm2.5 [mu_g/m3],sound_pressure_level [dba],supply_air_pressure [Pa],supply_air_temperature [Celsius],temp_setpoint [Celsius],timestamp,voc [ppb],wifi_connected_devices [number],wind_direction [Degree],wind_speed [m/s]
22.65933418,1004.599976,0.001918,0.0,26.5,0.0,0.0,428.2000122,48.69599915,0.004883,0,0,462.3352661,96.79837799,0.015695,1.0,57.55666733,0.0,26.45122147,26.3,2021-09-07 01:35 +08:00,20.0,1,93.50069427,0.593814075
22.64500046,1004.599976,0.001918,0.0,26.5,0.0,0.0,429.0333252,48.6293335,0.004186,0,0,463.4892578,97.0,0.015695,1.033333302,57.31999969,0.0,26.45122147,26.3,2021-09-07 01:40 +08:00,20.0,1,91.47554016,0.372424573
22.61566734,1004.599976,0.001918,0.0,26.60000038,0.0,0.0,427.6333313,48.59899902,0.004883,0,0,462.6983032,97.1967392,0.015694,1.0,57.26666641,0.0,26.45122147,26.3,2021-09-07 01:45 +08:00,20.0,1,109.3006058,0.479999989
22.50300026,1004.400024,0.001831,0.0,26.60000038,0.0,0.0,427.8666687,48.8429985,0.004883,0,0,463.8973389,97.5,0.015696,1.0,57.03333282,0.0,26.45122147,26.3,2021-09-07 01:50 +08:00,20.0,1,101.9088821,0.360000014
22.44966698,1004.400024,0.001919,0.0,26.70000076,0.0,0.0,426.7999878,49.0530014,0.004185,0,0,463.1089478,97.79837036,0.015694,0.966666639,57.18000031,0.0,26.57275009,26.3,2021-09-07 01:55 +08:00,20.0,1,11.19999981,0.059999999
22.42866707,1004.398376,0.001918,0.0,26.60162163,0.0,0.0,428.7666626,49.12200165,0.004883,0,0,463.3120422,97.50324249,0.015694,1.0,57.21333313,0.0,26.57275009,26.3,2021-09-07 02:00 +08:00,20.0,1,163.8212585,0.101945542
22.44285774,1004.400024,0.001918,0.0,26.60000038,0.016327905,0.0,427.1071472,49.11857224,0.004883,0,0,463.7022095,97.69999695,0.01709,0.964285731,57.49285889,0.0,26.57275009,26.3,2021-09-07 02:05 +08:00,20.6428566,1,108.8235245,0.200000003
22.42200089,1004.400024,0.001918,0.0,26.60000038,0.0,0.0,424.3666687,49.16799927,0.004184,0,0,463.0991516,98.09999847,0.01709,1.0,57.91666794,0.0,26.57275009,26.3,2021-09-07 02:10 +08:00,24.56666756,1,1.500844002,0.112276658
22.38666725,1004.398376,0.001919,0.0,26.60000038,0.0,0.0,422.2333374,49.18933487,0.004883,0,0,464.2887878,97.90000153,0.01709,1.0,57.29000092,0.0,26.57275009,26.3,2021-09-07 02:15 +08:00,20.39999962,1,329.7065125,0.237870991
22.35366631,1004.299988,0.001831,0.0,26.60000038,0.0,0.0,424.5333252,49.18399811,0.004186,0,0,464.4790344,98.09999847,0.016742,0.933333337,57.23666763,0.0,26.57275009,26.3,2021-09-07 02:20 +08:00,20.0,1,338.9004211,0.169988349
22.32344818,1004.350098,0.001918,0.0,26.60000038,0.0,0.0,427.1034546,49.19137955,0.004883,0,0,464.2727661,98.09999847,0.01709,0.965517223,57.25172424,0.0,26.57275009,26.3,2021-09-07 02:25 +08:00,20.0,1,185.5364075,0.135129824
22.31233406,1004.299988,0.001918,0.0,26.60000038,0.0,0.0,427.5333252,49.17100143,0.004185,0,0,463.1219788,98.10001373,0.017088,0.966666639,57.25333405,0.0,26.57275009,26.4,2021-09-07 02:30 +08:00,20.0,1,92.31917572,0.07000915
22.30500031,1004.299988,0.001918,0.0,26.60000038,0.0,0.0,423.5333252,49.13066483,0.004883,0,0,463.4957275,98.19999695,0.01709,0.966666639,57.06000137,0.0,26.69430733,26.4,2021-09-07 02:35 +08:00,20.0,1,269.3999939,0.071941637
22.31033325,1004.299988,0.001919,0.0,26.5,0.0,0.0,426.6333313,49.11666489,0.004185,0,0,463.8955688,98.30000305,0.01709,0.899999976,56.70333481,0.0,26.69430733,26.4,2021-09-07 02:40 +08:00,20.0,1,84.5,0.140000001
22.30800056,1004.299988,0.001918,0.0,26.5,0.0,0.0,427.8333435,49.07400131,0.004882,0,0,463.2893677,98.5,0.01709,0.933333337,57.06999969,0.0,26.69430733,26.4,2021-09-07 02:45 +08:00,20.0,1,350.1734924,0.277730167
22.29566574,1004.299988,0.001831,0.0,26.5,0.98365587,0.0,426.6666565,49.04366684,0.004186,0,0,463.3056946,98.80000305,0.016742,0.966666639,57.39666748,0.0,26.69430733,26.4,2021-09-07 02:50 +08:00,20.0,1,119.4642639,0.100000001
22.27827644,1004.10321,0.001918,0.0,26.5,0.0,36.67930984,430.0,49.07758713,0.004883,0,0,463.892334,99.19675446,0.01709,1.0,57.95172501,0.0,26.69430733,26.4,2021-09-07 02:55 +08:00,20.0,1,117.4000015,0.100000001
22.32620621,1004.200012,0.001918,0.0,26.5,0.983848751,83.5931015,432.3103333,49.16344833,0.004186,0,0,463.8858032,99.30000305,0.01709,1.034482718,58.65861893,0.0,26.69430733,26.4,2021-09-07 03:00 +08:00,22.0,1,116.0141602,0.230000004
22.38166618,1004.200012,0.001919,0.0,26.5,0.0,84.48666382,437.7999878,49.04833221,0.004881,0,0,464.4822693,99.5,0.016043,1.133333325,58.33333206,0.0,26.69430733,26.4,2021-09-07 03:05 +08:00,20.63333321,1,115.1472092,0.244329512
22.41566658,1004.200012,0.001918,0.0,26.60000038,0.0,84.69333649,440.7000122,48.94300079,0.004186,0,0,463.7118225,99.29998016,0.016392,1.066666722,58.18999863,0.0,26.69430733,26.4,2021-09-07 03:10 +08:00,20.0,1,79.99819946,0.219999999
22.42793083,1004.099976,0.001918,0.0,26.60000038,0.0,84.71379089,443.9655151,48.92103577,0.004883,0,0,463.508728,99.0,0.016043,1.103448272,58.84827423,0.0,26.69430733,26.4,2021-09-07 03:15 +08:00,20.0,1,266.3431396,0.413657755
22.45800018,1004.099976,0.001831,0.0,26.70000076,1.983770967,84.45666504,448.7333374,49.01666641,0.004185,0,0,463.892334,97.90324402,0.016393,1.100000024,58.56999969,0.0,26.69430733,26.4,2021-09-07 03:20 +08:00,20.0,1,308.8464966,0.319026262
22.49799919,1004.099976,0.001918,0.0,26.70000076,1.999950171,83.48000336,453.2000122,49.14466476,0.004883,0,0,464.0791321,97.80000305,0.016043,1.233333349,59.13666534,0.0,26.81583595,26.4,2021-09-07 03:25 +08:00,20.0,1,266.5005188,0.779994488
22.57466698,1004.099976,0.001919,0.0,26.70000076,0.0,83.45666504,464.3666687,49.14333344,0.004883,0,0,463.9053345,97.70162201,0.016393,1.233333349,59.43000031,0.0,26.81583595,26.4,2021-09-07 03:30 +08:00,20.0,1,267.0032654,0.620487869
22.65600014,1004.099976,0.001918,0.0,26.70000076,0.0,80.6333313,476.0,49.20733261,0.004184,0,0,465.4621277,98.29508972,0.016043,1.399999976,61.19666672,0.0,26.69430733,26.4,2021-09-07 03:35 +08:00,20.0,1,298.53479,0.566386998
22.80400085,1004.099976,0.001918,0.0,26.70000076,0.016278343,78.6866684,506.8666687,49.95266724,0.004883,0,0,463.8988342,98.5,0.016044,1.766666651,59.47999954,0.0,26.69430733,26.4,2021-09-07 03:40 +08:00,20.0,1,297.1235046,0.738697767
22.82900047,1003.900024,0.001918,0.0,26.60000038,0.0,78.62666321,546.9666748,50.12400055,0.004186,0,0,464.8851624,99.49676514,0.016391,1.866666675,60.44333267,0.0,26.69430733,26.4,2021-09-07 03:45 +08:00,20.03333282,1,258.7902832,1.106443167
23.18785667,1003.900024,0.001832,0.0,26.5,0.0,78.86428833,574.3571167,49.51142883,0.004883,0,0,463.1122437,99.99999237,0.016045,1.821428537,64.5,0.0,26.69430733,26.4,2021-09-07 03:50 +08:00,22.6428566,1,284.6971741,0.639980972
23.23666573,1003.900024,0.001918,0.0,26.5,0.016245576,78.76667023,599.6333618,49.41699982,0.004186,0,0,463.8858337,99.80000305,0.016391,1.666666627,62.73666763,0.0,26.69430733,26.4,2021-09-07 03:55 +08:00,21.60000038,1,310.1704102,0.231949478
23.28633308,1003.801575,0.001918,0.0,26.5,0.0,78.04666901,626.1333618,49.40733337,0.004882,0,0,462.9024658,99.99677277,0.016044,2.033333302,64.30000305,0.0,26.69430733,26.4,2021-09-07 04:00 +08:00,20.0,1,301.5343018,0.106447503
23.24066734,1003.799988,0.001918,0.0,26.5,0.999866724,78.41999817,636.1333618,49.24866486,0.004185,0,0,463.4957275,100.0,0.015346,1.700000048,62.18333435,0.0,26.69430733,26.4,2021-09-07 04:05 +08:00,20.0,1,199.2739716,0.329978704
23.14586258,1003.900024,0.001919,0.0,26.5,0.0,77.87931061,638.1724243,49.26655197,0.004883,0,0,463.2990723,100.0,0.015346,1.517241359,63.79310226,0.0,26.69430733,26.4,2021-09-07 04:10 +08:00,20.0,1,21.63444138,0.040021986
23.05266762,1003.900024,0.001918,0.0,26.5,0.0,77.15000153,644.4333496,49.29566574,0.004185,0,0,463.0893555,100.0,0.015347,1.600000024,61.74333191,0.0,26.81583595,26.4,2021-09-07 04:15 +08:00,20.0,1,5.041356087,0.533632219
23.04366684,1003.900024,0.001831,0.0,26.39999962,0.0,75.37000275,649.4333496,49.19733429,0.004186,0,0,462.5155945,100.0,0.015346,1.433333278,60.67333221,0.0,26.81583595,26.4,2021-09-07 04:20 +08:00,20.0,1,1.460364819,0.539936066
22.8686676,1003.900024,0.001918,0.0,26.39999962,0.016343879,75.48332977,650.2999878,49.36633301,0.004883,0,0,462.7123718,100.0,0.015345,1.466666698,61.14333344,0.0,26.81583595,26.4,2021-09-07 04:25 +08:00,20.0,1,239.2409363,0.256731212
22.78633308,1003.900024,0.001918,0.0,26.39999962,0.0,76.91999817,648.2666626,49.36299896,0.004184,0,0,462.6960449,100.0,0.015695,1.533333302,61.24333191,0.0,26.81583595,26.4,2021-09-07 04:30 +08:00,20.0,1,119.5010452,0.209999993
22.8813324,1003.900024,0.001919,0.0,26.30163574,0.0,76.88999939,644.3666382,49.03900146,0.004186,0,0,462.8992615,100.0,0.015345,1.5,62.53333282,0.0,26.81583595,26.4,2021-09-07 04:35 +08:00,20.0,1,28.39469528,0.278854787
22.78678513,1003.900024,0.001918,0.0,26.30162811,0.0,76.27857208,642.5357056,49.04964447,0.004883,0,0,462.3222656,100.0,0.015348,1.321428537,64.54285431,0.0,26.81583595,26.4,2021-09-07 04:40 +08:00,20.4642849,1,257.4032898,0.100000001
22.80533409,1004.096741,0.001918,0.0,26.29999924,0.0,76.26000214,634.0,48.97499847,0.004185,0,0,462.4896851,100.0,0.015345,1.200000048,63.92666626,0.0,26.81583595,26.4,2021-09-07 04:45 +08:00,22.33333397,1,335.1936035,0.150000006
22.74600029,1003.900024,0.001831,0.0,26.39999962,0.0,75.54666901,637.166687,49.11199951,0.004185,0,0,464.0856934,100.0,0.015346,1.233333349,63.12666702,0.0,26.93739319,26.4,2021-09-07 04:50 +08:00,20.5,1,355.6946106,0.109999999
22.76633263,1003.799988,0.001918,0.0,26.39999962,0.0,75.63999939,636.8666382,49.05166626,0.004883,0,0,463.6924438,100.0,0.015346,1.633333325,59.96666718,0.0,26.93739319,26.4,2021-09-07 04:55 +08:00,20.0,1,278.7181091,0.196925789
22.78933334,1003.799988,0.001919,0.0,26.39999962,0.0,75.95666504,615.0666504,48.54833221,0.004185,0,0,462.9025879,100.0,0.015345,1.433333278,57.21666718,0.0,26.93739319,26.4,2021-09-07 05:00 +08:00,20.0,1,97.52954865,0.348845333
22.82966614,1003.700012,0.002005,0.0,26.29999924,0.0,76.39333344,586.0666504,48.18166733,0.004186,0,0,462.8927612,100.0,0.016393,1.133333325,56.8133316,0.0,26.93739319,26.4,2021-09-07 05:05 +08:00,20.0,1,150.4996948,0.050025634
22.87266731,1003.599976,0.002093,0.0,26.29999924,0.0,76.53666687,560.666687,47.93366623,0.004883,0,0,462.5092163,100.0,0.016393,1.166666627,56.95999908,0.0,26.93739319,26.4,2021-09-07 05:10 +08:00,20.0,1,326.2843018,0.349995494
22.76600075,1003.700012,0.002005,0.0,26.29999924,0.0,77.07333374,542.7333374,47.96699905,0.004184,0,0,464.65625,100.0,0.016392,1.100000024,57.40333176,0.0,26.93739319,26.4,2021-09-07 05:15 +08:00,20.0,1,160.5050507,0.170000002
22.84466743,1003.599976,0.002006,0.0,26.29999924,0.0,77.23999786,528.1333618,47.82099915,0.004186,0,0,463.4957275,100.0,0.016392,1.066666722,57.02000046,0.0,26.93739319,26.4,2021-09-07 05:20 +08:00,20.0,1,222.4258118,0.170062765
22.70533371,1003.700012,0.002005,0.0,26.29999924,0.0,77.96333313,520.7999878,48.00733185,0.004883,0,0,463.292572,100.0,0.016392,1.100000024,57.20333481,0.0,26.93739319,26.5,2021-09-07 05:25 +08:00,20.0,1,248.7054596,0.150000006
22.52464294,1003.700012,0.002093,0.0,26.29999924,0.0,78.44642639,514.1428833,48.37678528,0.004185,0,0,462.6960449,100.0,0.016741,1.142857194,57.1071434,0.0,26.93739319,26.5,2021-09-07 05:30 +08:00,20.0,1,45.79545975,0.829910278
22.70933342,1003.700012,0.002005,0.0,26.29999924,0.0,87.63999939,514.3666382,48.19433212,0.004185,0,0,462.856781,100.0,0.016393,1.366666675,60.28333282,0.0,26.93739319,26.5,2021-09-07 05:35 +08:00,23.60000038,1,262.2976379,0.30000931
22.78199959,1003.799988,0.002006,0.0,26.39999962,0.0,101.793335,515.3666382,48.15866852,0.004883,0,0,462.6928101,100.0,0.016392,1.233333349,57.56999969,0.0,26.93739319,26.5,2021-09-07 05:40 +08:00,21.53333282,1,240.8725281,0.15389511
22.99533272,1003.599976,0.002005,0.0,26.29999924,0.0,104.4466629,516.5999756,47.63199997,0.004185,0,0,462.0963135,100.0,0.016392,1.399999976,57.61666489,0.0,26.93739319,26.5,2021-09-07 05:45 +08:00,20.10000038,1,258.9897766,0.5
23.13241386,1003.700012,0.002093,0.0,26.29999924,0.0,101.1758652,516.6896362,47.5024147,0.004186,0,0,462.2929382,100.0,0.016393,1.241379261,59.53792953,0.0,26.93739319,26.5,2021-09-07 05:50 +08:00,20.0,1,353.0897522,0.160010993
23.31299973,1003.700012,0.002005,0.0,26.29999924,0.0,101.7399979,526.7000122,47.7179985,0.004883,0,0,462.6895752,100.0,0.016392,1.633333325,62.82333374,0.0,26.93739319,26.5,2021-09-07 05:55 +08:00,20.0,1,267.9813538,0.369965374
23.43333244,1003.599976,0.002005,0.0,26.29999924,0.0,100.7333298,563.5999756,47.85833359,0.004184,0,0,463.1220093,100.0,0.016393,2.033333302,65.97333527,0.0,26.93739319,26.5,2021-09-07 06:00 +08:00,20.0,1,337.7207947,0.387711853
23.52400017,1003.700012,0.002703,0.0,26.29999924,0.0,99.22333527,600.833313,48.08066559,0.004186,0,0,461.9093018,100.0,0.016042,1.833333373,62.74333191,0.0,26.93739319,26.5,2021-09-07 06:05 +08:00,20.0,1,196.3140564,0.277570546
23.61366653,1003.900024,0.002791,0.0,26.29999924,0.0,94.52999878,641.9333496,48.10233307,0.004186,0,0,462.0930481,100.0,0.016393,1.766666651,63.0,0.0,26.93739319,26.5,2021-09-07 06:10 +08:00,20.0,1,226.9049225,0.150327533
23.43000031,1003.900024,0.002703,0.0,26.29999924,0.0,91.65666962,662.4666748,48.22499847,0.004882,0,0,462.4928894,100.0,0.016043,1.799999952,62.17666626,0.0,27.05895233,26.5,2021-09-07 06:15 +08:00,20.0,1,272.727478,0.052276656
23.31200027,1003.900024,0.00279,0.0,26.10000038,0.0,96.53333282,679.4666748,48.58533478,0.004186,0,0,461.7159119,100.0,0.016393,1.733333349,63.80666733,0.0,27.05895233,26.5,2021-09-07 06:20 +08:00,20.0,1,314.0,0.059999999
23.21857071,1004.099976,0.002703,0.0,26.10000038,0.0,96.17500305,690.7142944,48.52892685,0.004184,0,0,461.9028625,100.0,0.016043,1.607142806,66.68571472,0.0,27.05895233,26.5,2021-09-07 06:25 +08:00,21.3928566,1,113.90271,0.059999999
23.20599937,1003.900085,0.00279,0.0,26.00001907,0.0,95.27666473,693.9333496,48.3219986,0.004186,0,0,462.2945557,100.0,0.016393,1.533333302,65.71333313,0.0,27.05895233,26.5,2021-09-07 06:30 +08:00,20.13333321,1,140.7105713,0.199974015
23.24733353,1004.099976,0.002703,0.0,26.1000061,0.0,96.44333649,703.4333496,48.10966492,0.004186,0,0,461.1195374,100.0,0.016043,1.933333278,63.43000031,0.0,27.05895233,26.5,2021-09-07 06:35 +08:00,20.0,1,257.2008667,0.33999154
23.24266624,1003.900024,0.002703,0.0,26.10000038,0.0,97.09333038,700.9666748,47.93999863,0.004184,0,0,460.7197266,100.0,0.016044,1.700000048,60.95666504,0.0,27.05895233,26.5,2021-09-07 06:40 +08:00,20.0,1,330.9901733,0.330011994
23.2282753,1003.900024,0.00279,0.0,26.20000076,0.0,96.29310608,700.9655151,47.88620758,0.004883,0,0,462.7026062,100.0,0.016393,1.275862098,61.21034622,0.0,27.05895233,26.5,2021-09-07 06:45 +08:00,20.0,1,242.2000275,0.489997447
23.24900055,1003.900024,0.002703,0.0,26.20000076,0.0,94.92333221,702.9333496,47.72499847,0.004186,0,0,462.6895447,100.0,0.016043,1.266666651,62.06666565,0.0,27.05895233,26.5,2021-09-07 06:50 +08:00,20.0,1,292.7496643,0.456429601
23.22999954,1004.099976,0.00279,0.0,26.29999924,0.0,94.75333405,700.4333496,47.54000092,0.004185,0,0,463.5087891,100.0,0.016392,1.266666651,61.93999863,0.0,27.05895233,26.6,2021-09-07 06:55 +08:00,20.0,1,197.900177,1.320036888
23.23966599,1004.200012,0.002703,0.0,26.39837646,0.0,93.96333313,699.7333374,47.53499985,0.004185,0,0,461.7127686,100.0,0.016043,1.0,62.33000183,0.0,26.93739319,26.6,2021-09-07 07:00 +08:00,20.0,1,189.6401825,0.689961791
23.25200081,1004.400024,0.005319,0.0,26.40000153,2.000016451,94.6966629,696.2999878,47.36100006,0.018137,0,0,463.4957275,97.59999847,0.016393,1.166666627,61.72333145,0.0,26.81583595,26.6,2021-09-07 07:05 +08:00,20.0,1,189.4999084,0.75001204
23.23833275,1004.400024,0.005406,0.0,26.59997368,8.00039959,94.10333252,694.333313,47.2563324,0.018136,0,0,463.4892273,94.79975128,0.016392,1.100000024,60.93999863,0.0,26.81583595,26.7,2021-09-07 07:10 +08:00,20.0,1,61.91732407,0.350218534
23.27392769,1004.599976,0.005319,0.0,26.5,19.00079918,94.61785889,691.25,47.15142822,0.018135,1,1,463.6827698,83.60005188,0.016044,1.071428537,63.5178566,0.0,26.69430733,26.7,2021-09-07 07:15 +08:00,21.5357151,1,194.0974274,1.430058599
23.24833298,1004.599976,0.005406,0.0,26.60000038,25.00004959,97.66333008,699.5666504,47.04333496,0.018137,1,1,463.4924622,84.20000458,0.016391,1.166666627,65.21333313,0.0,26.69430733,26.5,2021-09-07 07:20 +08:00,23.23333359,1,166.6045837,1.579934239
23.25600052,1004.599976,0.005319,0.0,26.59998131,32.00018311,97.68333435,701.666687,46.94633484,0.018136,0,0,463.0960083,84.10018158,0.016393,1.266666651,63.32333374,0.0,26.69430733,26.4,2021-09-07 07:25 +08:00,20.29999924,1,217.7989655,1.480307579
23.23533249,1004.599976,0.005406,0.0,26.5,35.00025177,97.48332977,710.0999756,46.92833328,0.018136,0,0,464.89505,85.90019989,0.016393,1.166666627,61.43333435,0.0,26.57275009,26.3,2021-09-07 07:30 +08:00,20.0,1,219.897644,3.070197344
23.1993103,1004.599976,0.005318,0.0,26.39999962,37.0,98.98965454,710.4483032,46.94861984,0.017438,0,0,463.6956787,87.10386658,0.016043,1.172413826,63.12413788,0.0,26.69430733,26.3,2021-09-07 07:35 +08:00,20.0,1,195.1315308,3.633520603
23.20967674,1004.799988,0.005319,0.0,26.60000038,38.0,98.47741699,708.3225708,46.94387054,0.018138,0,0,463.4974976,87.80005646,0.016393,1.032258034,65.50645447,0.0,26.81583595,26.2,2021-09-07 07:40 +08:00,20.0,1,194.107605,2.799759865
23.19133377,1004.900024,0.005406,0.0,26.60000038,44.0002327,93.84666443,709.2000122,46.82733154,0.018135,0,0,464.2986145,88.09999847,0.016391,1.133333325,65.26000214,0.0,26.81583595,26.1,2021-09-07 07:45 +08:00,20.0,1,220.0009613,2.629712343
23.15266609,1005.099976,0.005319,0.0,26.4999752,61.0007515,93.36333466,710.9000244,46.81033325,0.018136,0,0,464.6951294,90.60019684,0.016393,1.166666627,64.98666382,0.0,26.81583595,26.1,2021-09-07 07:50 +08:00,20.0,1,197.803833,1.070145011
23.14566612,1005.200012,0.005406,0.0,26.39999962,57.9997673,95.47666931,712.7666626,46.79333496,0.018136,0,0,464.10849,93.20001984,0.016043,1.133333325,62.93000031,0.0,26.81583595,26.2,2021-09-07 07:55 +08:00,20.0,1,88.40480804,1.419956803
23.21257973,1005.200012,0.005319,0.0,26.29999924,74.96760559,99.50967407,712.3548584,46.60806274,0.018137,0,0,465.2755432,95.69675446,0.016393,1.290322542,64.34516144,0.0,26.81583595,26.2,2021-09-07 08:00 +08:00,20.0,1,213.9877319,1.892429471
23.20214272,1005.299988,0.003487,0.0,26.29999924,78.0,98.90714264,714.8571167,46.58392715,0.067661,0,0,465.0917664,95.5,0.040108,1.25,63.73928452,0.0,26.81583595,26.3,2021-09-07 08:05 +08:00,20.0,1,170.3171997,1.140112996
23.26833344,1005.299988,0.003401,0.0,26.29999924,80.0001297,97.98000336,711.7999878,46.42066574,0.067662,0,0,465.0885315,97.10001373,0.040109,1.100000024,68.12000275,0.0,26.81583595,26.3,2021-09-07 08:10 +08:00,23.70000076,1,147.6038818,0.980149269
23.19033241,1005.400024,0.003488,0.0,26.20000076,75.0,97.37666321,713.5333252,46.52833176,0.067663,0,0,464.4953003,97.09999847,0.04011,1.166666627,63.62666702,0.0,26.81583595,26.3,2021-09-07 08:15 +08:00,20.33333397,1,150.0947266,1.620027542
