air_temperature [Celsius],baromatic_pressure [hPa],ceiling_fan_energy [kWh],chilled_water_energy [kWh],dry_bulb_temp [Celsius],global_horizontal_solar_radiation [W/m2],illuminance [lux],indoor_co2 [ppm],indoor_relative_humidity [%],lighting_energy [kWh],occupant_count [number],occupant_presence [binary],outdoor_co2 [ppm],outdoor_relative_humidity [%],plug_load_energy [kWh],pm2.5 [mu_g/m3],sound_pressure_level [dba],supply_air_pressure [Pa],supply_air_temperature [Celsius],temp_setpoint [Celsius],timestamp,voc [ppb],wifi_connected_devices [number],wind_direction [Degree],wind_speed [m/s]
26.4936676,1004.898376,0.005086,0.0,26.39999962,0.0,10.17666626,432.7666626,75.16799927,0.01139,0,0,463.8890686,97.79676056,0.03825,3.466666698,52.04333496,0.6376795,26.8837,26.0,2021-09-07 00:50 +08:00,20.0,0,8.388350487,0.425942749
26.22633362,1004.900024,0.004883,0.0,26.29999924,0.0,12.94333363,454.8999939,72.64299774,0.00977,0,0,463.2958374,97.69999695,0.03906,3.866666555,53.51666641,0.6376795,26.8837,26.0,2021-09-07 00:55 +08:00,20.0,0,93.37058258,0.370000005
26.25799942,1004.799988,0.005086,0.0,26.29999924,0.0,14.93999958,498.5333252,71.26933289,0.01139,0,0,464.272583,97.20162201,0.03825,4.099999905,55.08666611,0.6376795,26.8837,26.0,2021-09-07 01:00 +08:00,20.0,0,96.08514404,0.349999994
26.50333405,1004.799988,0.004476,0.0,26.29999924,0.0,13.68666649,551.9333496,73.54733276,0.01139,0,0,462.6895752,97.0,0.03662,4.099999905,59.49666595,0.6376795,26.8837,26.0,2021-09-07 01:05 +08:00,21.53333282,0,53.9322319,0.328060389
26.46758652,1004.799988,0.004476,0.0,26.29999924,0.0,14.90689659,583.2069092,70.32551575,0.00977,0,0,462.7025757,96.80000305,0.03662,3.827586174,55.60689545,0.6376795,26.8837,26.1,2021-09-07 01:10 +08:00,57.51724243,0,63.04958344,0.7950176
26.35833359,1004.700012,0.004476,0.0,26.39999962,0.0,14.80666637,596.0,68.58366394,0.01139,0,0,462.7025146,96.20485687,0.03662,3.700000048,58.0233345,0.6376795,26.8837,26.1,2021-09-07 01:15 +08:00,64.90000153,0,75.96520233,0.598380387
26.38866615,1004.599976,0.004272,0.0,26.39999962,0.0,14.24666691,596.833313,67.10933685,0.0114,0,0,462.1092224,96.0,0.03662,3.5,58.36000061,0.6376795,26.8837,26.1,2021-09-07 01:20 +08:00,99.46666718,0,91.66123199,0.419999987
26.37199974,1004.599976,0.004476,0.0,26.39999962,0.0,14.02000046,595.7999878,66.05033112,0.00976,0,0,463.089386,96.19999695,0.03662,3.133333445,59.07666779,0.6376795,27.00488,26.1,2021-09-07 01:25 +08:00,86.66666412,0,100.954422,0.456907123
26.35766602,1004.700012,0.004476,0.0,26.40161514,0.0,17.01666641,594.7666626,64.98433685,0.01139,0,0,462.8895264,96.5,0.03662,3.133333445,57.24333191,0.6376795,27.00488,26.1,2021-09-07 01:30 +08:00,76.03333282,0,78.27254486,0.222422689
26.21964264,1004.599976,0.004476,0.0,26.5,0.0,20.8035717,587.2857056,64.68464661,0.0114,0,0,462.3352661,96.79837799,0.03663,3.142857075,55.76071548,0.6376795,27.00488,26.1,2021-09-07 01:35 +08:00,21.5714283,0,93.50069427,0.593814075
26.26033401,1004.599976,0.004476,0.0,26.5,0.0,22.12000084,582.833313,64.2456665,0.00976,0,0,463.4892578,97.0,0.03662,3.200000048,56.98333359,0.6376795,27.1261,26.1,2021-09-07 01:40 +08:00,20.0,0,91.47554016,0.372424573
26.39433289,1004.599976,0.004476,0.0,26.60000038,0.0,20.37000084,578.3666382,65.9240036,0.0114,0,0,462.6983032,97.1967392,0.03662,3.466666698,57.15333176,0.6376795,27.1261,26.1,2021-09-07 01:45 +08:00,20.10000038,0,109.3006058,0.479999989
26.58866692,1004.400024,0.004272,0.0,26.60000038,0.0,19.70666695,585.0999756,68.79633331,0.01139,0,0,463.8973389,97.5,0.03662,3.733333349,57.56000137,0.6376795,27.1261,26.1,2021-09-07 01:50 +08:00,20.89999962,0,101.9088821,0.360000014
26.48966599,1004.400024,0.004476,0.0,26.70000076,0.0,18.71333313,587.7000122,66.7563324,0.00977,0,0,463.1089478,97.79837036,0.03662,3.366666555,57.47999954,0.6376795,27.1261,26.1,2021-09-07 01:55 +08:00,50.66666794,0,11.19999981,0.059999999
26.37633324,1004.398376,0.004476,0.0,26.60162163,0.0,20.37999916,591.0333252,66.04566956,0.01139,0,0,463.3120422,97.50324249,0.03662,2.866666555,55.18333435,0.6376795,27.1261,26.1,2021-09-07 02:00 +08:00,86.19999695,0,163.8212585,0.101945542
26.32586288,1004.400024,0.004476,0.0,26.60000038,0.016327905,22.78965569,588.3448486,65.25517273,0.01139,0,0,463.7022095,97.69999695,0.03988,3.517241478,55.4758606,0.6376795,27.1261,26.1,2021-09-07 02:05 +08:00,87.0,0,108.8235245,0.200000003
26.29733276,1004.400024,0.004476,0.0,26.60000038,0.0,24.79999924,583.1333618,64.65066528,0.00977,0,0,463.0991516,98.09999847,0.03987,3.133333445,55.14666748,0.6376795,27.1261,26.1,2021-09-07 02:10 +08:00,100.8666687,0,1.500844002,0.112276658
26.15766716,1004.398376,0.004476,0.0,26.60000038,0.0,26.96666718,581.4333496,64.37599945,0.01139,0,0,464.2887878,97.90000153,0.03988,2.900000095,57.20000076,0.6376795,27.1261,26.1,2021-09-07 02:15 +08:00,90.90000153,0,329.7065125,0.237870991
26.17333412,1004.299988,0.004272,0.0,26.60000038,0.0,30.65999985,579.8666382,63.81100082,0.00977,0,0,464.4790344,98.09999847,0.03906,3.166666746,57.02999878,0.6376795,27.1261,26.1,2021-09-07 02:20 +08:00,38.09999847,0,338.9004211,0.169988349
26.17499924,1004.350098,0.004476,0.0,26.60000038,0.0,30.32857132,583.1428833,64.43821716,0.01139,0,0,464.2727661,98.09999847,0.03988,3.428571463,59.50714111,0.6376795,27.1261,26.1,2021-09-07 02:25 +08:00,21.0714283,0,185.5364075,0.135129824
26.38433266,1004.299988,0.004476,0.0,26.60000038,0.0,28.92000008,559.5,69.61100006,0.00977,0,0,463.1219788,98.10001373,0.03987,3.099999905,55.84666824,0.6376795,27.1261,26.1,2021-09-07 02:30 +08:00,20.0,0,92.31917572,0.07000915
26.36199951,1004.299988,0.004476,0.0,26.60000038,0.0,27.62999916,527.9000244,70.99633026,0.01139,0,0,463.4957275,98.19999695,0.03988,2.866666555,54.18999863,0.6376795,27.24731,26.1,2021-09-07 02:35 +08:00,20.0,0,269.3999939,0.071941637
26.16533279,1004.299988,0.004476,0.0,26.5,0.0,31.39999962,501.0,69.00499725,0.00976,0,0,463.8955688,98.30000305,0.03988,3.066666603,52.70999908,0.6376795,27.24731,26.2,2021-09-07 02:40 +08:00,20.0,0,84.5,0.140000001
26.29133415,1004.299988,0.004476,0.0,26.5,0.0,24.9533329,480.1666565,71.93900299,0.0114,0,0,463.2893677,98.5,0.03987,3.433333397,54.33000183,0.6376795,27.24731,26.2,2021-09-07 02:45 +08:00,20.0,0,350.1734924,0.277730167
26.35233307,1004.299988,0.004273,0.0,26.5,0.98365587,24.69666672,470.0333252,74.70666504,0.00976,0,0,463.3056946,98.80000305,0.03907,3.766666651,55.0933342,0.6376795,27.24731,26.2,2021-09-07 02:50 +08:00,20.0,0,119.4642639,0.100000001
26.18321419,1004.10321,0.004475,0.0,26.5,0.0,26.09285736,459.3928528,71.19071198,0.0114,0,0,463.892334,99.19675446,0.03987,4.357142925,54.68571472,0.6376795,27.24731,26.2,2021-09-07 02:55 +08:00,20.0,0,117.4000015,0.100000001
26.24633408,1004.200012,0.004476,0.0,26.5,0.983848751,25.10000038,457.7000122,72.57766724,0.00976,0,0,463.8858032,99.30000305,0.03988,4.099999905,54.22999954,0.6376795,27.24731,26.2,2021-09-07 03:00 +08:00,20.0,0,116.0141602,0.230000004
26.45400047,1004.200012,0.004476,0.0,26.5,0.0,24.09000015,450.8999939,76.35700226,0.01139,0,0,464.4822693,99.5,0.03743,4.133333206,56.72333145,0.6376795,27.24731,26.2,2021-09-07 03:05 +08:00,20.39999962,0,115.1472092,0.244329512
26.30233383,1004.200012,0.004476,0.0,26.60000038,0.0,24.00333405,447.3999939,72.56900024,0.00977,0,0,463.7118225,99.29998016,0.03825,4.099999905,52.98666763,0.6376795,27.24731,26.2,2021-09-07 03:10 +08:00,20.0,0,79.99819946,0.219999999
26.19107056,1004.099976,0.004476,0.0,26.60000038,0.0,26.27857208,448.5357056,71.66178894,0.01139,0,0,463.508728,99.0,0.03744,4.178571224,50.54285812,0.6376795,27.24731,26.2,2021-09-07 03:15 +08:00,20.0,0,266.3431396,0.413657755
26.33600044,1004.099976,0.004273,0.0,26.70000076,1.983770967,25.80999947,445.8666687,76.46800232,0.00977,0,0,463.892334,97.90324402,0.03825,4.033333302,54.39666748,0.6376795,27.24731,26.2,2021-09-07 03:20 +08:00,20.0,0,308.8464966,0.319026262
26.26066589,1004.099976,0.004475,0.0,26.70000076,1.999950171,26.2966671,450.0333252,75.21033478,0.01139,0,0,464.0791321,97.80000305,0.03743,4.199999809,55.11999893,0.6376795,27.24731,26.2,2021-09-07 03:25 +08:00,20.0,0,266.5005188,0.779994488
26.18266678,1004.099976,0.004476,0.0,26.70000076,0.0,28.88333321,445.9666748,72.10633087,0.0114,0,0,463.9053345,97.70162201,0.03825,4.866666794,52.15000153,0.6376795,27.1261,26.2,2021-09-07 03:30 +08:00,20.0,0,267.0032654,0.620487869
26.22400093,1004.099976,0.004476,0.0,26.70000076,0.0,25.02000046,449.1333313,76.76499939,0.00976,0,0,465.4621277,98.29508972,0.03743,4.866666794,50.40000153,0.6376795,27.1261,26.2,2021-09-07 03:35 +08:00,20.0,0,298.53479,0.566386998
26.18300056,1004.099976,0.004476,0.0,26.70000076,0.016278343,18.36666679,451.1000061,76.26833344,0.01139,0,0,463.8988342,98.5,0.03744,5.033333302,50.59666824,0.6376795,27.24731,26.2,2021-09-07 03:40 +08:00,20.0,0,297.1235046,0.738697767
25.98266602,1003.900024,0.004476,0.0,26.60000038,0.0,13.87666702,451.6333313,72.88066864,0.00977,0,0,464.8851624,99.49676514,0.03825,4.766666889,51.88000107,0.6376795,27.1261,26.2,2021-09-07 03:45 +08:00,20.0,0,258.7902832,1.106443167
26.21275902,1003.900024,0.004273,0.0,26.5,0.0,9.541378975,467.2758484,75.94517517,0.01139,0,0,463.1122437,99.99999237,0.03743,4.482758522,51.24827576,0.6376795,27.1261,26.2,2021-09-07 03:50 +08:00,20.0,0,284.6971741,0.639980972
26.22733307,1003.900024,0.004475,0.0,26.5,0.016245576,13.01333332,497.8999939,75.03600311,0.00977,0,0,463.8858337,99.80000305,0.03825,5.433333397,52.93000031,0.6376795,27.1261,26.2,2021-09-07 03:55 +08:00,73.40000153,0,310.1704102,0.231949478
26.13666725,1003.801575,0.004476,0.0,26.5,0.0,16.48333359,543.7333374,71.73133087,0.01139,0,0,462.9024658,99.99677277,0.03744,6.233333111,57.23666763,0.6376795,27.1261,26.2,2021-09-07 04:00 +08:00,150.4333344,0,301.5343018,0.106447503
26.24785805,1003.799988,0.004476,0.0,26.5,0.999866724,21.65357208,589.6428833,69.42214203,0.00977,0,0,463.4957275,100.0,0.0358,6.25,59.6071434,0.6376795,27.1261,26.2,2021-09-07 04:05 +08:00,163.7142792,0,199.2739716,0.329978704
26.25655174,1003.900024,0.004476,0.0,26.5,0.0,24.39655113,618.8965454,67.95275879,0.01139,0,0,463.2990723,100.0,0.03581,6.034482956,55.67586136,0.6376795,27.24731,26.2,2021-09-07 04:10 +08:00,29.17241287,0,21.63444138,0.040021986
26.17233276,1003.900024,0.004476,0.0,26.5,0.0,24.6566658,627.0333252,67.29299927,0.00977,0,0,463.0893555,100.0,0.03581,5.866666794,56.11666489,0.6376795,27.24731,26.2,2021-09-07 04:15 +08:00,31.20000076,0,5.041356087,0.533632219
26.2456665,1003.900024,0.004273,0.0,26.39999962,0.0,29.48999977,636.0333252,66.33366394,0.00976,0,0,462.5155945,100.0,0.03581,5.166666508,56.72333145,0.6376795,27.24731,26.2,2021-09-07 04:20 +08:00,52.79999924,0,1.460364819,0.539936066
26.35733414,1003.900024,0.004475,0.0,26.39999962,0.016343879,29.09666634,644.0333252,65.28733063,0.0114,0,0,462.7123718,100.0,0.0358,4.666666508,58.24666595,0.6376795,27.24731,26.2,2021-09-07 04:25 +08:00,24.83333397,0,239.2409363,0.256731212
26.25399971,1003.900024,0.004476,0.0,26.39999962,0.0,27.83666611,648.0333252,65.15666962,0.00976,0,0,462.6960449,100.0,0.03662,4.766666889,56.83666611,0.6376795,27.24731,26.2,2021-09-07 04:30 +08:00,24.03333282,0,119.5010452,0.209999993
26.26099968,1003.900024,0.004476,0.0,26.30163574,0.0,27.29000092,656.0,65.05699921,0.00977,0,0,462.8992615,100.0,0.03581,5.433333397,56.04000092,0.6376795,27.24731,26.2,2021-09-07 04:35 +08:00,50.29999924,0,28.39469528,0.278854787
26.25,1003.900024,0.004476,0.0,26.30162811,0.0,25.39310265,658.6896362,64.99172211,0.01139,0,0,462.3222656,100.0,0.03581,5.13793087,58.64827728,0.6376795,27.36852,26.3,2021-09-07 04:40 +08:00,78.31034851,0,257.4032898,0.100000001
26.24466705,1004.096741,0.004476,0.0,26.29999924,0.0,22.93666649,663.0666504,64.77833557,0.00977,0,0,462.4896851,100.0,0.03581,5.266666889,57.0933342,0.6376795,27.36852,26.2,2021-09-07 04:45 +08:00,89.8666687,0,335.1936035,0.150000006
26.27799988,1003.900024,0.004273,0.0,26.39999962,0.0,21.68666649,662.5666504,64.21366882,0.00976,0,0,464.0856934,100.0,0.0358,5.033333302,57.52999878,0.6376795,27.36852,26.3,2021-09-07 04:50 +08:00,120.5999985,0,355.6946106,0.109999999
26.32433319,1003.799988,0.004475,0.0,26.39999962,0.0,23.20999908,662.166687,63.44166565,0.01139,0,0,463.6924438,100.0,0.03581,5.366666794,56.70333481,0.6376795,27.36852,26.3,2021-09-07 04:55 +08:00,134.4666595,0,278.7181091,0.196925789
26.31678581,1003.799988,0.004476,0.0,26.39999962,0.0,26.2678566,664.1428833,63.26250076,0.00977,0,0,462.9025879,100.0,0.03581,4.892857075,54.51071548,0.6376795,27.36852,26.3,2021-09-07 05:00 +08:00,85.17857361,0,97.52954865,0.348845333
26.23900032,1003.700012,0.00468,0.0,26.29999924,0.0,26.57333374,667.4666748,63.65366745,0.00977,0,0,462.8927612,100.0,0.03825,4.933333397,56.82333374,0.6376795,27.36852,26.3,2021-09-07 05:05 +08:00,81.30000305,0,150.4996948,0.050025634
26.33600044,1003.599976,0.004883,0.0,26.29999924,0.0,26.21999931,665.0333252,63.6609993,0.01139,0,0,462.5092163,100.0,0.03825,5.0,56.5,0.6376795,27.36852,26.3,2021-09-07 05:10 +08:00,109.7333298,0,326.2843018,0.349995494
26.30599976,1003.700012,0.004679,0.0,26.29999924,0.0,27.06999969,666.1333618,63.91999817,0.00976,0,0,464.65625,100.0,0.03824,5.766666889,58.90000153,0.6376795,27.36852,26.3,2021-09-07 05:15 +08:00,69.59999847,0,160.5050507,0.170000002
26.26633263,1003.599976,0.004679,0.0,26.29999924,0.0,38.42333221,668.7000122,63.5953331,0.00977,0,0,463.4957275,100.0,0.03825,6.333333492,61.09000015,0.6376795,27.36852,26.3,2021-09-07 05:20 +08:00,22.89999962,0,222.4258118,0.170062765
26.5739994,1003.700012,0.00468,0.0,26.29999924,0.0,24.57666588,622.2000122,65.30867004,0.01139,0,0,463.292572,100.0,0.03825,6.166666508,51.24000168,0.6376795,27.36852,26.3,2021-09-07 05:25 +08:00,20.0,0,248.7054596,0.150000006
26.84866714,1003.700012,0.004882,0.0,26.29999924,0.0,20.8433342,556.7666626,71.15000153,0.00977,0,0,462.6960449,100.0,0.03906,6.366666794,52.47000122,0.6376795,27.36852,26.3,2021-09-07 05:30 +08:00,20.0,0,45.79545975,0.829910278
26.7572422,1003.700012,0.00468,0.0,26.29999924,0.0,73.96206665,521.241394,72.44758606,0.00976,0,0,462.856781,100.0,0.03825,5.931034565,53.90689468,0.6376795,27.36852,26.3,2021-09-07 05:35 +08:00,20.0,0,262.2976379,0.30000931
26.57099915,1003.799988,0.004679,0.0,26.39999962,0.0,81.18333435,503.7333374,69.82933044,0.0114,0,0,462.6928101,100.0,0.03825,5.266666889,54.49666595,0.6376795,27.36852,26.3,2021-09-07 05:40 +08:00,22.53333282,0,240.8725281,0.15389511
26.83200073,1003.599976,0.00468,0.0,26.29999924,0.0,75.74333191,508.1000061,72.87566376,0.00976,0,0,462.0963135,100.0,0.03825,5.966666698,60.88000107,0.6376795,27.36852,26.3,2021-09-07 05:45 +08:00,24.10000038,0,258.9897766,0.5
26.90464211,1003.700012,0.004882,0.0,26.29999924,0.0,62.7857132,551.25,74.55107117,0.00977,0,0,462.2929382,100.0,0.03825,7.571428776,61.36428452,0.6376795,27.36852,26.3,2021-09-07 05:50 +08:00,26.4642849,0,353.0897522,0.160010993
26.56266594,1003.700012,0.00468,0.0,26.29999924,0.0,22.74333382,602.833313,71.60366821,0.01139,0,0,462.6895752,100.0,0.03825,7.166666508,55.54333496,0.6376795,27.36852,26.3,2021-09-07 05:55 +08:00,101.8000031,0,267.9813538,0.369965374
26.55866623,1003.599976,0.004679,0.0,26.29999924,0.0,21.1566658,639.9333496,69.65000153,0.00977,0,0,463.1220093,100.0,0.03825,5.833333492,59.49000168,0.6376795,27.36852,26.1,2021-09-07 06:00 +08:00,147.5666656,0,337.7207947,0.387711853
26.83300018,1003.700012,0.006307,0.0,26.29999924,0.0,22.2266674,669.7000122,70.63999939,0.00976,0,0,461.9093018,100.0,0.03743,5.366666794,64.54000092,0.6376795,27.36852,26.0,2021-09-07 06:05 +08:00,100.8000031,0,196.3140564,0.277570546
26.85666656,1003.900024,0.00651,0.0,26.29999924,0.0,24.56333351,688.666687,70.05233002,0.00977,0,0,462.0930481,100.0,0.03825,4.699999809,59.77666855,0.6376795,27.36852,26.0,2021-09-07 06:10 +08:00,98.56666565,0,226.9049225,0.150327533
26.87166595,1003.900024,0.006307,0.0,26.29999924,0.0,24.86333275,691.6333618,67.68533325,0.01139,0,0,462.4928894,100.0,0.03743,4.366666794,57.26333237,0.6376795,27.36852,26.1,2021-09-07 06:15 +08:00,80.80000305,0,272.727478,0.052276656
26.86766624,1003.900024,0.006511,0.0,26.10000038,0.0,23.89999962,685.5,66.11333466,0.00977,0,0,461.7159119,100.0,0.03825,4.133333206,58.51333237,0.6376795,27.36852,26.2,2021-09-07 06:20 +08:00,59.93333435,0,314.0,0.059999999
26.76793098,1004.099976,0.006307,0.0,26.10000038,0.0,22.26896477,680.0689697,65.4068985,0.00976,0,0,461.9028625,100.0,0.03744,4.0,58.27931213,0.6376795,27.36852,26.2,2021-09-07 06:25 +08:00,54.62068939,0,113.90271,0.059999999
26.63466644,1003.900085,0.00651,0.0,26.00001907,0.0,21.69333267,677.9666748,65.42066956,0.00977,0,0,462.2945557,100.0,0.03825,4.0,57.60666656,0.6376795,27.36852,26.3,2021-09-07 06:30 +08:00,45.5,0,140.7105713,0.199974015
26.96366692,1004.099976,0.006307,0.0,26.1000061,0.0,21.62333298,674.5666504,67.91533661,0.00977,0,0,461.1195374,100.0,0.03743,3.833333254,57.92333221,0.6376795,27.36852,26.3,2021-09-07 06:35 +08:00,33.16666794,0,257.2008667,0.33999154
26.98250008,1003.900024,0.006307,0.0,26.10000038,0.0,20.27857208,667.6428833,66.99321747,0.00976,0,0,460.7197266,100.0,0.03744,3.857142925,57.79999924,0.6376795,27.36852,26.3,2021-09-07 06:40 +08:00,20.0,0,330.9901733,0.330011994
26.9470005,1003.900024,0.006511,0.0,26.20000076,0.0,24.11333275,669.166687,65.33633423,0.01139,0,0,462.7026062,100.0,0.03825,3.633333445,58.1566658,0.6376795,27.36852,26.3,2021-09-07 06:45 +08:00,20.0,0,242.2000275,0.489997447
26.85933304,1003.900024,0.006307,0.0,26.20000076,0.0,24.93000031,673.0,64.58100128,0.00977,0,0,462.6895447,100.0,0.03743,3.233333349,57.97333145,0.6376795,27.36852,26.3,2021-09-07 06:50 +08:00,20.0,0,292.7496643,0.456429601
26.92900085,1004.099976,0.00651,0.0,26.29999924,0.0,23.61666679,669.5,65.47599792,0.00977,0,0,463.5087891,100.0,0.03825,3.200000048,57.44333267,0.6376795,27.36852,26.3,2021-09-07 06:55 +08:00,20.0,0,197.900177,1.320036888
27.00099945,1004.200012,0.006307,0.0,26.39837646,0.0,22.5466671,664.166687,67.57066345,0.00976,0,0,461.7127686,100.0,0.03743,3.233333349,58.61999893,0.6376795,27.24731,26.3,2021-09-07 07:00 +08:00,20.0,0,189.6401825,0.689961791
26.71733284,1004.400024,0.01241,0.0,26.40000153,2.000016451,22.80666733,655.8666382,66.04100037,0.04232,0,0,463.4957275,97.59999847,0.03825,4.199999809,65.40666962,0.6376795,27.24731,26.3,2021-09-07 07:05 +08:00,203.1666718,0,189.4999084,0.75001204
26.61199951,1004.400024,0.012614,0.0,26.59997368,8.00039959,23.0466671,650.7000122,65.08399963,0.04232,0,0,463.4892273,94.79975128,0.03825,3.866666555,63.53666687,0.6376795,27.24731,26.3,2021-09-07 07:10 +08:00,134.9666595,0,61.91732407,0.350218534
26.71066666,1004.599976,0.012411,0.0,26.5,19.00079918,23.26666641,650.5999756,63.88800049,0.04231,0,0,463.6827698,83.60005188,0.03744,3.533333302,57.24666595,0.6376795,27.24731,26.3,2021-09-07 07:15 +08:00,89.93333435,0,194.0974274,1.430058599
26.76000023,1004.599976,0.012614,0.0,26.60000038,25.00004959,23.13103485,653.4827881,62.6848259,0.04232,0,0,463.4924622,84.20000458,0.03824,3.310344934,57.34138107,0.6376795,27.1261,26.3,2021-09-07 07:20 +08:00,62.20689774,0,166.6045837,1.579934239
26.78066635,1004.599976,0.01241,0.0,26.59998131,32.00018311,26.15999985,655.5999756,61.84033203,0.04232,1,1,463.0960083,84.10018158,0.03825,3.0,58.5233345,0.6376795,27.1261,26.3,2021-09-07 07:25 +08:00,45.26666641,0,217.7989655,1.480307579
26.75099945,1004.599976,0.012614,0.0,26.5,35.00025177,26.27000046,655.9000244,61.44533157,0.04232,1,1,464.89505,85.90019989,0.03825,2.866666555,58.13999939,0.6376795,27.00488,26.2,2021-09-07 07:30 +08:00,38.5,0,219.897644,3.070197344
26.74214363,1004.599976,0.012411,1.0,26.39999962,37.0,25.79999924,655.8571167,61.41321564,0.04069,0,0,463.6956787,87.10386658,0.03744,2.785714388,57.28928757,37.4921,20.53275,26.2,2021-09-07 07:35 +08:00,22.2857151,0,195.1315308,3.633520603
26.75499916,1004.799988,0.01241,2.0,26.60000038,38.0,25.38999939,650.166687,62.00066757,0.04232,0,0,463.4974976,87.80005646,0.03825,2.666666746,58.34999847,33.36834,16.3115,26.0,2021-09-07 07:40 +08:00,20.0,0,194.107605,2.799759865
27.03899956,1004.900024,0.012614,2.0,26.60000038,44.0002327,22.06333351,650.2999878,65.16666412,0.04231,0,0,464.2986145,88.09999847,0.03824,2.799999952,56.75666809,33.39029,16.67293,25.5,2021-09-07 07:45 +08:00,20.0,0,220.0009613,2.629712343
26.98366737,1005.099976,0.012411,1.0,26.4999752,61.0007515,22.28333282,650.5333252,64.71566772,0.04232,0,0,464.6951294,90.60019684,0.03825,2.966666698,55.86333466,33.39029,17.75763,25.1,2021-09-07 07:50 +08:00,20.0,0,197.803833,1.070145011
26.97366714,1005.200012,0.012614,0.0,26.39999962,57.9997673,22.4066658,653.5,63.19633484,0.04232,0,0,464.10849,93.20001984,0.03744,3.0,57.29000092,33.39029,24.09857,24.9,2021-09-07 07:55 +08:00,21.16666603,0,88.40480804,1.419956803
26.77133369,1005.200012,0.01241,1.0,26.29999924,74.96760559,22.00333405,653.1333618,62.98666763,0.04232,0,0,465.2755432,95.69675446,0.03825,3.5,61.25666809,35.47395,22.64717,25.1,2021-09-07 08:00 +08:00,24.43333244,0,213.9877319,1.892429471
26.62800026,1005.299988,0.008138,1.0,26.29999924,78.0,24.31333351,636.9000244,62.27566528,0.15787,0,0,465.0917664,95.5,0.09358,3.900000095,61.29999924,33.34674,17.51653,25.2,2021-09-07 08:05 +08:00,20.93333244,0,170.3171997,1.140112996
26.55758667,1005.299988,0.007935,1.0,26.29999924,80.0001297,24.50689697,622.0344849,62.57793045,0.15788,1,1,465.0885315,97.10001373,0.09359,4.724137783,60.37931061,30.80635,23.07039,24.9,2021-09-07 08:10 +08:00,20.03448296,1,147.6038818,0.980149269
