air_temperature [Celsius],baromatic_pressure [hPa],ceiling_fan_energy [kWh],chilled_water_energy [kWh],dry_bulb_temp [Celsius],global_horizontal_solar_radiation [W/m2],illuminance [lux],indoor_co2 [ppm],indoor_relative_humidity [%],lighting_energy [kWh],occupant_count [number],occupant_presence [binary],outdoor_co2 [ppm],outdoor_relative_humidity [%],plug_load_energy [kWh],pm2.5 [mu_g/m3],sound_pressure_level [dba],supply_air_pressure [Pa],supply_air_temperature [Celsius],temp_setpoint [Celsius],timestamp,voc [ppb],wifi_connected_devices [number],wind_direction [Degree],wind_speed [m/s]
27.31966591,1004.898376,0.0,0.0,26.39999962,0.0,251.3933258,441.2000122,64.67500305,0.0,0,0,463.8890686,97.79676056,0.016601,4.966666698,55.49333191,0.0,25.47460365,26.0,2021-09-07 00:50 +08:00,82.8666687,3,8.388350487,0.425942749
27.24133301,1004.900024,0.0,0.0,26.29999924,0.0,303.8200073,448.3666687,64.72899628,0.0,0,0,463.2958374,97.69999695,0.01709,4.866666794,55.72999954,0.0,25.47460365,26.0,2021-09-07 00:55 +08:00,141.6000061,3,93.37058258,0.370000005
27.11535645,1004.799988,0.0,0.0,26.29999924,0.0,309.5428467,455.2142944,64.87107086,0.0,0,0,464.272583,97.20162201,0.016602,4.642857075,54.5892868,0.0,25.47460365,26.0,2021-09-07 01:00 +08:00,298.3571472,3,96.08514404,0.349999994
27.0783329,1004.799988,0.0,0.0,26.29999924,0.0,329.519989,455.6333313,64.66400146,0.0,0,0,462.6895752,97.0,0.016601,4.166666508,55.88000107,0.0,25.47460365,26.0,2021-09-07 01:05 +08:00,297.6333313,2,53.9322319,0.328060389
27.06299973,1004.799988,0.0,0.0,26.29999924,0.0,402.2166748,460.5333252,64.59967041,0.0,0,0,462.7025757,96.80000305,0.01709,4.099999905,56.74333191,0.0,25.47460365,26.0,2021-09-07 01:10 +08:00,276.8333435,2,63.04958344,0.7950176
27.10033417,1004.700012,0.0,0.0,26.39999962,0.0,496.5033264,467.2999878,64.38400269,0.0,0,0,462.7025146,96.20485687,0.016602,4.099999905,55.47333145,0.0,25.47460365,26.0,2021-09-07 01:15 +08:00,255.9333344,2,75.96520233,0.598380387
27.02199936,1004.599976,0.0,0.0,26.39999962,0.0,551.0866699,471.4333191,64.40866852,0.0,0,0,462.1092224,96.0,0.016601,3.933333397,56.34000015,0.0,25.47460365,26.0,2021-09-07 01:20 +08:00,320.5666809,4,91.66123199,0.419999987
27.03966713,1004.599976,0.0,0.0,26.39999962,0.0,552.8933105,470.6333313,64.16233063,0.0,0,0,463.089386,96.19999695,0.01709,3.833333254,55.15999985,0.0,25.57201958,26.0,2021-09-07 01:25 +08:00,395.5666809,3,100.954422,0.456907123
26.94793129,1004.700012,0.0,0.0,26.40161514,0.0,552.5585938,467.758606,64.2875824,0.0,0,0,462.8895264,96.5,0.016602,3.551724195,55.84138107,0.0,25.57363129,26.0,2021-09-07 01:30 +08:00,361.0689697,3,78.27254486,0.222422689
26.9406662,1004.599976,0.0,0.0,26.5,0.0,541.2233276,463.4666748,64.11799622,0.0,0,0,462.3352661,96.79837799,0.016601,3.366666555,55.27999878,0.0,25.57363129,26.0,2021-09-07 01:35 +08:00,325.9333191,3,93.50069427,0.593814075
26.9766674,1004.599976,0.0,0.0,26.5,0.0,536.8366699,465.8666687,63.84066772,0.0,0,0,463.4892578,97.0,0.01709,3.133333445,54.61999893,0.0,25.57363129,26.0,2021-09-07 01:40 +08:00,295.5333252,3,91.47554016,0.372424573
26.94199944,1004.599976,0.0,0.0,26.60000038,0.0,525.6733398,458.0,63.76433182,0.0,0,0,462.6983032,97.1967392,0.016601,3.133333445,54.37666702,0.0,25.57363129,26.0,2021-09-07 01:45 +08:00,267.3999939,3,109.3006058,0.479999989
26.94000053,1004.400024,0.0,0.0,26.60000038,0.0,499.7714233,455.5357056,63.6607132,0.0,0,0,463.8973389,97.5,0.016602,3.142857075,54.43571472,0.0,25.57363129,26.0,2021-09-07 01:50 +08:00,222.1071472,2,101.9088821,0.360000014
26.92233276,1004.400024,0.0,0.0,26.70000076,0.0,506.2466736,451.7666626,63.63966751,0.0,0,0,463.1089478,97.79837036,0.01709,3.033333302,55.62666702,0.0,25.57363129,26.0,2021-09-07 01:55 +08:00,222.8666687,3,11.19999981,0.059999999
26.93499947,1004.398376,0.0,0.0,26.60162163,0.0,507.7566528,450.7999878,63.48533249,0.0,0,0,463.3120422,97.50324249,0.016601,2.833333254,55.3133316,0.0,25.57363129,26.0,2021-09-07 02:00 +08:00,209.5,2,163.8212585,0.101945542
26.97333336,1004.400024,0.0,0.0,26.60000038,0.016327905,525.8766479,453.2333374,63.26866531,0.016602,0,0,463.7022095,97.69999695,0.016602,2.833333254,55.38333511,0.0,25.6738224,26.0,2021-09-07 02:05 +08:00,194.1333313,2,108.8235245,0.200000003
26.92933273,1004.400024,0.0,0.0,26.60000038,0.0,569.0966797,452.4666748,63.28933334,0.016601,0,0,463.0991516,98.09999847,0.01709,2.799999952,54.54333496,0.0,25.6738224,26.0,2021-09-07 02:10 +08:00,178.8000031,3,1.500844002,0.112276658
27.0,1004.398376,0.0,0.0,26.60000038,0.0,590.3699951,450.9666748,62.95066833,0.01709,0,0,464.2887878,97.90000153,0.016601,2.566666603,54.95666504,0.0,25.6738224,26.0,2021-09-07 02:15 +08:00,165.3666687,2,329.7065125,0.237870991
26.98433304,1004.299988,0.0,0.0,26.60000038,0.0,622.6566772,445.9666748,62.92266846,0.016602,0,0,464.4790344,98.09999847,0.016602,2.433333397,55.11666489,0.0,25.6738224,26.0,2021-09-07 02:20 +08:00,157.1333313,2,338.9004211,0.169988349
26.95933342,1004.350098,0.0,0.0,26.60000038,0.0,653.7266846,450.0,63.00699997,0.016601,0,0,464.2727661,98.09999847,0.01709,2.400000095,54.72333145,0.0,25.6738224,26.0,2021-09-07 02:25 +08:00,146.8666687,2,185.5364075,0.135129824
26.92200089,1004.299988,0.0,0.0,26.60000038,0.0,672.2299805,448.5333252,63.04866791,0.016602,0,0,463.1219788,98.10001373,0.016601,2.333333254,54.79666519,0.0,25.6738224,26.0,2021-09-07 02:30 +08:00,138.8999939,3,92.31917572,0.07000915
26.8983326,1004.299988,0.0,0.0,26.60000038,0.0,666.1900024,455.7000122,63.04199982,0.016601,0,0,463.4957275,98.19999695,0.016602,2.5,56.02000046,0.0,25.6738224,26.0,2021-09-07 02:35 +08:00,131.8666687,2,269.3999939,0.071941637
26.93428612,1004.299988,0.0,0.0,26.5,0.0,689.6142578,454.5357056,62.89928436,0.016602,0,0,463.8955688,98.30000305,0.01709,2.571428537,53.99642944,0.0,25.77322578,26.0,2021-09-07 02:40 +08:00,115.0357132,2,84.5,0.140000001
26.92533302,1004.299988,0.0,0.0,26.5,0.0,645.3433228,448.5,62.90533447,0.01709,0,0,463.2893677,98.5,0.016601,2.733333349,54.52666855,0.0,25.77322578,26.0,2021-09-07 02:45 +08:00,114.0666656,2,350.1734924,0.277730167
26.90967751,1004.299988,0.0,0.0,26.5,0.98365587,551.8290405,448.1290283,62.87838745,0.016601,0,0,463.3056946,98.80000305,0.016602,2.774193525,54.87741852,0.0,25.77322578,26.0,2021-09-07 02:50 +08:00,113.7096786,2,119.4642639,0.100000001
26.93166733,1004.10321,0.0,0.0,26.5,0.0,588.9366455,448.9333191,62.76733398,0.016602,0,0,463.892334,99.19675446,0.01709,2.900000095,54.93000031,0.0,25.77322578,26.0,2021-09-07 02:55 +08:00,108.4000015,2,117.4000015,0.100000001
26.93600082,1004.200012,0.0,0.0,26.5,0.983848751,643.2999878,447.3333435,62.67633438,0.016602,0,0,463.8858032,99.30000305,0.016601,2.966666698,54.53333282,0.0,25.77322578,26.0,2021-09-07 03:00 +08:00,102.7333298,4,116.0141602,0.230000004
26.92733383,1004.200012,0.0,0.0,26.5,0.0,653.5966797,442.5666809,62.73833466,0.0,0,0,464.4822693,99.5,0.016602,3.0,54.9366684,0.0,25.77322578,26.0,2021-09-07 03:05 +08:00,98.23332977,1,115.1472092,0.244329512
27.03800011,1004.200012,0.0,0.0,26.60000038,0.0,648.0666504,448.3666687,62.39500046,0.0,0,0,463.7118225,99.29998016,0.01709,3.0,54.33666611,0.0,25.77322578,26.0,2021-09-07 03:10 +08:00,94.6333313,2,79.99819946,0.219999999
27.08827591,1004.099976,0.0,0.0,26.60000038,0.0,627.6379395,445.9310303,62.32896423,0.0,0,0,463.508728,99.0,0.016601,3.103448391,54.56551743,0.0,25.77322578,26.0,2021-09-07 03:15 +08:00,95.75862122,2,266.3431396,0.413657755
27.08633423,1004.099976,0.0,0.0,26.70000076,1.983770967,660.6166382,447.6000061,62.40999985,0.0,0,0,463.892334,97.90324402,0.01709,3.099999905,55.40000153,0.0,25.77322578,26.0,2021-09-07 03:20 +08:00,139.8333282,2,308.8464966,0.319026262
27.06800079,1004.099976,0.0,0.0,26.70000076,1.999950171,782.5800171,450.4666748,62.39633179,0.0,0,0,464.0791321,97.80000305,0.016602,3.299999952,54.90999985,0.0,25.77322578,26.0,2021-09-07 03:25 +08:00,122.3333359,2,266.5005188,0.779994488
27.07896614,1004.099976,0.0,0.0,26.70000076,0.0,890.0447998,444.8275757,62.32069016,0.0,0,0,463.9053345,97.70162201,0.01709,3.310344934,54.87931061,0.0,25.87281799,26.0,2021-09-07 03:30 +08:00,113.896553,2,267.0032654,0.620487869
27.11068916,1004.099976,0.0,0.0,26.70000076,0.0,690.8517456,446.1034546,62.1462059,0.0,0,0,465.4621277,98.29508972,0.016601,3.241379261,55.09654999,0.0,25.87281799,26.0,2021-09-07 03:35 +08:00,100.3103485,2,298.53479,0.566386998
27.11300087,1004.099976,0.0,0.0,26.70000076,0.016278343,294.793335,442.8999939,62.13266754,0.0,0,0,463.8988342,98.5,0.016602,3.633333445,55.88333511,0.0,25.87281799,26.0,2021-09-07 03:40 +08:00,105.5666656,3,297.1235046,0.738697767
27.0890007,1003.900024,0.0,0.0,26.60000038,0.0,201.4033356,444.2666626,62.17733383,0.0,0,0,464.8851624,99.49676514,0.01709,3.533333302,57.63000107,0.0,25.87281799,26.0,2021-09-07 03:45 +08:00,105.3666687,2,258.7902832,1.106443167
27.0510006,1003.900024,0.0,0.0,26.5,0.0,314.813324,446.4666748,62.20999908,0.0,0,0,463.1122437,99.99999237,0.016601,3.366666555,58.71666718,0.0,25.87281799,26.0,2021-09-07 03:50 +08:00,106.1999969,2,284.6971741,0.639980972
27.03100014,1003.900024,0.0,0.0,26.5,0.016245576,656.1599731,450.1000061,62.19566727,0.0,0,0,463.8858337,99.80000305,0.01709,3.299999952,55.27666855,0.0,25.87281799,26.0,2021-09-07 03:55 +08:00,109.5666656,3,310.1704102,0.231949478
27.03499985,1003.801575,0.0,0.0,26.5,0.0,799.1133423,448.7333374,62.14599991,0.0,0,0,462.9024658,99.99677277,0.016601,3.033333302,55.43000031,0.0,25.87281799,26.0,2021-09-07 04:00 +08:00,111.5,3,301.5343018,0.106447503
27.03766632,1003.799988,0.0,0.0,26.5,0.999866724,693.043335,454.7666626,62.07166672,0.0,0,0,463.4957275,100.0,0.016602,3.166666746,54.42333221,0.0,25.87281799,26.0,2021-09-07 04:05 +08:00,111.6333313,2,199.2739716,0.329978704
27.02310371,1003.900024,0.0,0.0,26.5,0.0,647.3620605,449.2069092,62.1268959,0.0,0,0,463.2990723,100.0,0.016602,2.965517282,54.66896439,0.0,25.87281799,26.0,2021-09-07 04:10 +08:00,110.2068939,2,21.63444138,0.040021986
27.04899979,1003.900024,0.0,0.0,26.5,0.0,678.4366455,445.3999939,61.99666595,0.0,0,0,463.0893555,100.0,0.017089,2.966666698,54.85333252,0.0,25.97187614,26.0,2021-09-07 04:15 +08:00,107.9000015,2,5.041356087,0.533632219
27.04266739,1003.900024,0.0,0.0,26.39999962,0.0,794.0666504,441.7333374,61.94200134,0.0,0,0,462.5155945,100.0,0.016602,3.033333302,54.76333237,0.0,25.97187614,26.0,2021-09-07 04:20 +08:00,106.6666641,2,1.460364819,0.539936066
27.0,1003.900024,0.0,0.0,26.39999962,0.016343879,770.06073,442.0357056,62.02892685,0.0,0,0,462.7123718,100.0,0.016602,3.0,54.18571472,0.0,25.97187614,26.0,2021-09-07 04:25 +08:00,87.2142868,2,239.2409363,0.256731212
26.99500084,1003.900024,0.0,0.0,26.39999962,0.0,695.2999878,441.9666748,62.04466629,0.0,0,0,462.6960449,100.0,0.016601,3.0,54.08333206,0.0,25.97187614,26.0,2021-09-07 04:30 +08:00,98.93333435,2,119.5010452,0.209999993
27.0423336,1003.900024,0.0,0.0,26.30163574,0.0,684.9899902,441.7666626,61.91033173,0.0,0,0,462.8992615,100.0,0.016602,3.066666603,54.07333374,0.0,25.97187614,26.0,2021-09-07 04:35 +08:00,105.5,2,28.39469528,0.278854787
26.99799919,1003.900024,0.0,0.0,26.30162811,0.0,657.0166626,449.0333252,61.9683342,0.0,0,0,462.3222656,100.0,0.016601,3.0,56.34999847,0.0,25.97187614,26.0,2021-09-07 04:40 +08:00,124.5,3,257.4032898,0.100000001
26.97066689,1004.096741,0.0,0.0,26.29999924,0.0,638.5800171,449.8999939,62.03933334,0.0,0,0,462.4896851,100.0,0.01709,3.133333445,58.61333466,0.0,25.97187614,26.0,2021-09-07 04:45 +08:00,135.7666626,3,335.1936035,0.150000006
27.0233326,1003.900024,0.0,0.0,26.39999962,0.0,535.210022,450.1333313,61.83533478,0.0,0,0,464.0856934,100.0,0.016602,3.133333445,53.79999924,0.0,25.97187614,26.0,2021-09-07 04:50 +08:00,138.8000031,2,355.6946106,0.109999999
27.0316658,1003.799988,0.0,0.0,26.39999962,0.0,521.2700195,452.4666748,61.80433273,0.0,0,0,463.6924438,100.0,0.016601,3.066666603,53.73666763,0.0,25.97187614,26.0,2021-09-07 04:55 +08:00,141.2666626,3,278.7181091,0.196925789
26.98724174,1003.799988,0.0,0.0,26.39999962,0.0,571.758606,453.1379395,61.95000076,0.0,0,0,462.9025879,100.0,0.016602,3.068965435,54.83793259,0.0,25.97187614,26.0,2021-09-07 05:00 +08:00,153.2758636,2,97.52954865,0.348845333
27.02866745,1003.700012,0.0,0.0,26.29999924,0.0,611.2666626,445.3999939,61.86100006,0.0,0,0,462.8927612,100.0,0.016601,3.033333302,59.71333313,0.0,25.97187614,26.0,2021-09-07 05:05 +08:00,165.1666718,3,150.4996948,0.050025634
27.00833321,1003.599976,0.0,0.0,26.29999924,0.0,699.0499878,446.3333435,61.91333389,0.0,0,0,462.5092163,100.0,0.01709,3.166666746,56.61000061,0.0,25.97187614,26.0,2021-09-07 05:10 +08:00,169.3000031,4,326.2843018,0.349995494
26.96285629,1003.700012,0.0,0.0,26.29999924,0.0,778.2392578,444.8571472,61.9985733,0.0,0,0,464.65625,100.0,0.016602,3.178571463,54.38571548,0.0,25.97187614,26.0,2021-09-07 05:15 +08:00,152.9642792,3,160.5050507,0.170000002
27.03000069,1003.599976,0.0,0.0,26.29999924,0.0,843.3266602,441.5666809,61.75666809,0.0,0,0,463.4957275,100.0,0.016601,3.200000048,54.52666855,0.0,25.97187614,26.0,2021-09-07 05:20 +08:00,161.6666718,3,222.4258118,0.170062765
27.04000092,1003.700012,0.0,0.0,26.29999924,0.0,827.4066772,441.5,61.73433304,0.0,0,0,463.292572,100.0,0.01709,3.466666698,54.89666748,0.0,25.97187614,26.0,2021-09-07 05:25 +08:00,163.0,2,248.7054596,0.150000006
27.06833267,1003.700012,0.0,0.0,26.29999924,0.0,825.6699829,443.3333435,61.60466766,0.0,0,0,462.6960449,100.0,0.016602,3.533333302,54.70333481,0.0,26.07224083,26.0,2021-09-07 05:30 +08:00,163.1666718,1,45.79545975,0.829910278
27.05066681,1003.700012,0.0,0.0,26.29999924,0.0,907.9633179,440.0333252,61.63166809,0.0,0,0,462.856781,100.0,0.016601,3.599999905,53.71333313,0.0,26.07224083,26.0,2021-09-07 05:35 +08:00,166.6666718,3,262.2976379,0.30000931
27.08033371,1003.799988,0.0,0.0,26.39999962,0.0,918.5066528,445.8999939,61.56966782,0.0,0,0,462.6928101,100.0,0.01709,3.400000095,53.61333466,0.0,26.07224083,26.0,2021-09-07 05:40 +08:00,175.7666626,3,240.8725281,0.15389511
27.07966614,1003.599976,0.0,0.0,26.29999924,0.0,862.9299927,443.1000061,61.51133347,0.0,0,0,462.0963135,100.0,0.016602,3.566666603,54.05666733,0.0,26.07224083,26.0,2021-09-07 05:45 +08:00,178.6333313,2,258.9897766,0.5
27.04199982,1003.700012,0.0,0.0,26.29999924,0.0,778.1400146,446.2333374,61.65833282,0.0,0,0,462.2929382,100.0,0.016601,3.366666555,54.13333511,0.0,26.07224083,26.0,2021-09-07 05:50 +08:00,178.3999939,3,353.0897522,0.160010993
27.07344818,1003.700012,0.0,0.0,26.29999924,0.0,733.1689453,451.6551819,61.59793091,0.0,0,0,462.6895752,100.0,0.01709,3.689655066,55.28620529,0.0,26.07224083,26.0,2021-09-07 05:55 +08:00,173.4827576,3,267.9813538,0.369965374
27.08933258,1003.599976,0.0,0.0,26.29999924,0.0,760.1699829,451.5333252,61.53266525,0.0,0,0,463.1220093,100.0,0.016602,3.599999905,55.77666855,0.0,26.07224083,26.0,2021-09-07 06:00 +08:00,172.5333405,3,337.7207947,0.387711853
27.1071434,1003.700012,0.0,0.0,26.29999924,0.0,839.2000122,452.3571472,61.50893021,0.0,0,0,461.9093018,100.0,0.0,3.571428537,54.27142715,0.0,26.07224083,26.0,2021-09-07 06:05 +08:00,159.0714264,3,196.3140564,0.277570546
27.07733345,1003.900024,0.0,0.0,26.29999924,0.0,835.3900146,454.5,61.51933289,0.0,0,0,462.0930481,100.0,0.0,3.566666603,55.70666504,0.0,26.07224083,26.0,2021-09-07 06:10 +08:00,155.9666595,3,226.9049225,0.150327533
27.04100037,1003.900024,0.0,0.0,26.29999924,0.0,854.4666748,453.6000061,61.52299881,0.0,0,0,462.4928894,100.0,0.0,3.466666698,55.24000168,0.0,26.07224083,26.0,2021-09-07 06:15 +08:00,163.8000031,3,272.727478,0.052276656
27.04100037,1003.900024,0.0,0.0,26.10000038,0.0,868.0666504,454.9666748,61.49533463,0.0,0,0,461.7159119,100.0,0.0,3.633333445,55.23666763,0.0,26.07224083,26.0,2021-09-07 06:20 +08:00,163.7333374,3,314.0,0.059999999
27.07066727,1004.099976,0.0,0.0,26.10000038,0.0,872.1933594,458.4666748,61.41799927,0.0,0,0,461.9028625,100.0,0.0,3.533333302,55.46333313,0.0,26.07224083,26.0,2021-09-07 06:25 +08:00,160.3000031,3,113.90271,0.059999999
27.09399986,1003.900085,0.0,0.0,26.00001907,0.0,983.2333374,460.9333191,61.35333252,0.0,0,0,462.2945557,100.0,0.0,3.533333302,55.72999954,0.0,26.07224083,26.0,2021-09-07 06:30 +08:00,153.0,3,140.7105713,0.199974015
27.14566612,1004.099976,0.0,0.0,26.1000061,0.0,980.2700195,455.0,61.17633438,0.0,0,0,461.1195374,100.0,0.0,3.5,54.75,0.0,26.07224083,26.0,2021-09-07 06:35 +08:00,145.1333313,3,257.2008667,0.33999154
27.12033272,1003.900024,0.0,0.0,26.10000038,0.0,817.7000122,453.5,61.21099854,0.0,0,0,460.7197266,100.0,0.0,3.400000095,54.76333237,0.0,26.17313004,26.0,2021-09-07 06:40 +08:00,140.7666626,3,330.9901733,0.330011994
27.14862061,1003.900024,0.0,0.0,26.20000076,0.0,825.9517212,456.7930908,61.12655258,0.0,0,0,462.7026062,100.0,0.0,3.206896544,54.71034622,0.0,26.17313004,26.0,2021-09-07 06:45 +08:00,136.7931061,3,242.2000275,0.489997447
27.15399933,1003.900024,0.0,0.0,26.20000076,0.0,885.1866455,456.8999939,61.15133286,0.0,0,0,462.6895447,100.0,0.0,3.166666746,54.88000107,0.0,26.17313004,26.0,2021-09-07 06:50 +08:00,132.8666687,2,292.7496643,0.456429601
27.1123333,1004.099976,0.0,0.0,26.29999924,0.0,855.2866821,457.2000122,61.24700165,0.0,0,0,463.5087891,100.0,0.0,3.099999905,55.55333328,0.0,26.17313004,26.0,2021-09-07 06:55 +08:00,145.4333344,2,197.900177,1.320036888
27.12321472,1004.200012,0.0,0.0,26.39837646,0.0,828.25,455.3571472,61.14857101,0.0,0,0,461.7127686,100.0,0.0,3.178571463,53.78214264,0.0,26.17313004,26.0,2021-09-07 07:00 +08:00,177.9285736,3,189.6401825,0.689961791
27.19799995,1004.400024,0.0,0.0,26.40000153,2.000016451,871.8766479,457.5666809,60.78633499,0.0,0,0,463.4957275,97.59999847,0.016601,3.233333349,53.74666595,0.0,26.17313004,26.0,2021-09-07 07:05 +08:00,183.6666718,3,189.4999084,0.75001204
27.18000031,1004.400024,0.0,0.0,26.59997368,8.00039959,895.4699707,462.9666748,60.76166534,0.0,0,0,463.4892273,94.79975128,0.01709,3.066666603,54.43000031,0.0,26.16725159,26.0,2021-09-07 07:10 +08:00,173.1000061,3,61.91732407,0.350218534
27.16533279,1004.599976,0.0,0.0,26.5,19.00079918,799.1466675,463.8666687,60.80366516,0.0,0,0,463.6827698,83.60005188,0.016602,3.133333445,54.58333206,0.0,26.16890526,26.0,2021-09-07 07:15 +08:00,164.7333374,3,194.0974274,1.430058599
27.24900055,1004.599976,0.0,0.0,26.60000038,25.00004959,734.9299927,466.5666809,60.53966522,0.0,0,0,463.4924622,84.20000458,0.017089,3.066666603,54.77000046,0.0,26.37200356,26.0,2021-09-07 07:20 +08:00,161.1666718,2,166.6045837,1.579934239
27.20533371,1004.599976,0.0,0.0,26.59998131,32.00018311,707.2366943,471.6000061,60.60533524,0.0,0,0,463.0960083,84.10018158,0.016602,3.066666603,55.50333405,0.0,26.37200356,26.0,2021-09-07 07:25 +08:00,183.5,1,217.7989655,1.480307579
27.17933273,1004.599976,0.0,0.0,26.5,35.00025177,701.8066406,476.3999939,60.57166672,0.0,0,0,464.89505,85.90019989,0.016602,3.033333302,55.18000031,0.0,26.37200356,26.0,2021-09-07 07:30 +08:00,217.4666595,2,219.897644,3.070197344
27.19799995,1004.599976,0.0,0.0,26.39999962,37.0,709.0366821,476.8333435,60.44666672,0.0,0,0,463.6956787,87.10386658,0.017089,3.066666603,55.48666763,0.0,26.37200356,26.0,2021-09-07 07:35 +08:00,205.2333374,1,195.1315308,3.633520603
27.17482758,1004.799988,0.0,0.0,26.60000038,38.0,728.1413574,476.5172424,60.40345001,0.0,0,0,463.4974976,87.80005646,0.016602,3.0,55.54482651,0.0,26.37200356,26.0,2021-09-07 07:40 +08:00,194.1379242,4,194.107605,2.799759865
27.20233345,1004.900024,0.0,0.0,26.60000038,44.0002327,755.3833618,482.3666687,60.24666595,0.0,0,0,464.2986145,88.09999847,0.01709,3.0,55.59666824,0.0,26.37200356,26.0,2021-09-07 07:45 +08:00,186.7333374,3,220.0009613,2.629712343
27.16607094,1005.099976,0.0,0.0,26.4999752,61.0007515,789.9714355,483.25,60.33071518,0.0,0,0,464.6951294,90.60019684,0.016601,3.071428537,55.84642792,0.0,26.37200356,26.0,2021-09-07 07:50 +08:00,168.75,2,197.803833,1.070145011
27.18033409,1005.200012,0.0,0.0,26.39999962,57.9997673,821.9466553,482.8333435,60.08566666,0.0,0,0,464.10849,93.20001984,0.016602,3.033333302,55.14333344,0.0,26.4794178,26.0,2021-09-07 07:55 +08:00,177.8666687,2,88.40480804,1.419956803
27.15966606,1005.200012,0.0,0.0,26.29999924,74.96760559,860.1333618,484.3666687,59.88899994,0.0,0,0,465.2755432,95.69675446,0.01709,2.966666698,54.31666565,0.0,26.4794178,26.0,2021-09-07 08:00 +08:00,176.5333405,2,213.9877319,1.892429471
27.15833282,1005.299988,0.0,0.983406064,26.29999924,78.0,902.5999756,481.3333435,59.84833145,0.016601,0,0,465.0917664,95.5,0.016601,3.066666603,55.63333511,119.9621658,25.88831711,26.0,2021-09-07 08:05 +08:00,173.1000061,4,170.3171997,1.140112996
27.16833305,1005.299988,0.0,2.676232848,26.29999924,80.0001297,938.2166748,479.6666565,59.80133438,0.01709,0,0,465.0885315,97.10001373,0.016602,3.166666746,55.75666809,119.9621658,19.08839607,26.0,2021-09-07 08:10 +08:00,168.0333405,2,147.6038818,0.980149269
27.20599937,1005.400024,0.0,2.035224856,26.20000076,75.0,947.2600098,483.2999878,59.7519989,0.016601,0,0,464.4953003,97.09999847,0.016602,3.133333445,55.4366684,119.9524689,18.9811554,26.0,2021-09-07 08:15 +08:00,162.1666718,2,150.0947266,1.620027542
